OGS	musDom	gloMor	droWil	droPse	droYak	droMel	droAna	droVir	droMoj	culQui	aedAeg	anoDar	anoSte	anoGam
sim.0.00057	1	1	1	1	1	2	1	1	1	1	1	1	2	2
sim.1.00057	2	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.10.00057	1	1	1	1	1	1	1	1	0	0	1	1	2	2
sim.100.00057	1	1	1	1	1	1	1	2	1	0	0	0	0	0
sim.101.00057	1	1	1	1	1	1	1	1	1	1	1	2	3	2
sim.102.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.103.00057	1	1	0	0	0	0	0	0	0	1	1	0	0	0
sim.104.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.105.00057	1	1	1	2	1	1	1	1	1	1	1	1	1	1
sim.106.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.107.00057	3	3	2	2	3	3	3	2	2	2	1	1	1	1
sim.108.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.109.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	2
sim.11.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.110.00057	1	1	1	1	2	2	2	1	1	0	0	0	0	0
sim.111.00057	1	0	1	1	1	1	1	1	1	1	1	1	1	1
sim.112.00057	2	2	2	2	2	2	2	2	2	1	1	1	1	1
sim.113.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.114.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.115.00057	1	1	1	1	1	1	1	1	1	0	0	1	1	2
sim.116.00057	2	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.117.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.118.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	2
sim.119.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.12.00057	1	1	2	2	2	2	2	3	2	1	2	1	1	1
sim.120.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.121.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.122.00057	2	2	1	1	1	0	1	1	1	1	1	1	1	1
sim.123.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.124.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.125.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.126.00057	0	1	1	1	1	1	1	1	1	2	1	2	2	2
sim.127.00057	0	0	0	0	0	0	0	0	0	1	2	1	1	1
sim.128.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.129.00057	0	1	1	1	1	1	1	1	1	1	2	2	1	1
sim.13.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.130.00057	1	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.131.00057	1	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.132.00057	2	2	1	1	1	1	1	2	2	2	1	2	1	1
sim.133.00057	1	1	1	2	2	2	2	2	2	1	1	3	2	2
sim.134.00057	1	1	2	1	1	1	1	1	1	1	1	1	1	1
sim.135.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.136.00057	0	0	2	2	2	2	2	2	2	2	1	1	1	1
sim.137.00057	0	0	0	0	0	0	0	0	0	2	2	1	1	1
sim.138.00057	1	1	1	1	1	1	1	1	1	1	1	1	2	1
sim.139.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.14.00057	1	1	1	1	1	1	1	1	1	1	2	1	1	1
sim.140.00057	1	1	2	1	1	1	1	0	0	1	1	0	1	1
sim.141.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.142.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.143.00057	1	0	1	1	1	1	1	1	1	1	1	1	1	0
sim.144.00057	1	1	0	1	1	1	1	1	1	3	3	2	2	3
sim.145.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.146.00057	1	1	2	2	2	2	2	2	2	1	1	1	1	1
sim.147.00057	1	1	1	1	1	0	1	1	1	1	1	1	1	1
sim.148.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.149.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.15.00057	1	1	1	1	1	1	1	1	1	1	1	1	2	1
sim.150.00057	1	1	1	1	1	1	1	1	2	1	1	1	2	1
sim.151.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.152.00057	1	1	1	1	1	1	1	1	1	0	0	1	1	1
sim.153.00057	1	1	1	1	1	1	1	2	2	1	1	1	1	1
sim.154.00057	1	1	0	1	1	1	1	1	1	1	1	1	1	1
sim.155.00057	1	1	0	0	0	0	0	0	0	1	1	1	2	2
sim.156.00057	2	2	2	2	2	2	2	2	2	1	1	1	1	1
sim.157.00057	2	1	1	1	1	1	1	1	1	1	1	1	0	0
sim.158.00057	1	1	1	1	1	1	1	2	1	1	1	1	1	1
sim.159.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.16.00057	1	1	2	1	1	1	1	1	1	1	1	1	1	1
sim.160.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.161.00057	2	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.162.00057	1	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.163.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.164.00057	1	1	1	1	1	1	1	1	1	1	1	2	1	1
sim.165.00057	2	2	2	2	2	2	2	2	2	1	2	1	1	1
sim.166.00057	2	2	1	1	1	1	1	1	1	1	1	1	1	1
sim.167.00057	1	1	1	0	0	0	0	1	1	2	2	2	2	2
sim.168.00057	0	0	1	1	1	1	1	1	1	0	0	0	0	0
sim.169.00057	2	2	1	1	2	2	1	1	1	0	0	0	0	0
sim.17.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.170.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.171.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.172.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.173.00057	1	1	1	1	1	1	1	1	1	1	2	1	1	1
sim.174.00057	1	1	1	1	1	1	1	1	1	1	1	0	1	1
sim.175.00057	2	1	1	1	1	1	1	1	1	1	1	0	1	1
sim.176.00057	1	1	1	1	1	1	1	1	1	2	1	1	1	1
sim.177.00057	1	1	1	1	1	1	1	1	1	1	1	1	0	1
sim.178.00057	1	1	1	1	1	1	1	2	2	1	1	2	1	1
sim.179.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.18.00057	1	1	1	1	1	1	1	1	1	1	1	2	2	2
sim.180.00057	1	1	0	1	1	1	1	1	1	0	0	0	0	0
sim.181.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.182.00057	1	1	1	1	1	1	1	0	0	1	1	1	1	0
sim.183.00057	1	1	1	1	1	1	1	3	3	1	1	1	1	1
sim.184.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.185.00057	1	1	1	2	1	1	1	1	1	1	1	2	1	1
sim.186.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.187.00057	0	0	1	1	1	1	1	2	1	0	1	1	1	1
sim.188.00057	1	1	0	0	0	0	0	0	0	2	2	1	1	1
sim.189.00057	1	1	1	1	1	1	1	1	1	2	1	2	2	2
sim.19.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.190.00057	1	1	1	1	1	1	0	1	1	1	1	0	0	0
sim.191.00057	3	2	1	1	1	1	1	1	1	1	1	1	1	1
sim.192.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.193.00057	1	1	1	1	1	1	1	2	2	1	1	1	1	1
sim.194.00057	1	1	1	1	1	1	0	1	1	1	1	2	1	1
sim.195.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.196.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.197.00057	1	1	1	1	1	1	1	1	1	1	1	1	2	1
sim.198.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.199.00057	1	1	1	2	1	1	1	1	1	1	1	1	0	1
sim.2.00057	1	1	1	1	1	1	1	1	1	1	1	0	1	1
sim.20.00057	1	1	1	1	1	1	1	0	0	1	1	1	1	1
sim.200.00057	1	1	1	1	1	1	1	1	1	1	1	0	2	2
sim.201.00057	1	1	1	1	1	1	1	1	1	2	2	2	2	2
sim.202.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.203.00057	1	1	0	0	0	0	0	0	0	2	2	2	2	2
sim.204.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.205.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.206.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	2
sim.207.00057	2	1	1	1	1	1	1	1	1	1	1	0	1	1
sim.208.00057	1	1	2	2	2	2	2	3	2	1	1	1	1	1
sim.209.00057	0	0	0	0	0	0	0	0	0	1	1	1	0	1
sim.21.00057	1	1	1	0	1	1	1	1	1	2	2	1	1	1
sim.210.00057	0	0	0	0	0	0	0	0	0	1	0	1	1	1
sim.211.00057	2	2	2	2	2	2	2	2	2	1	1	1	1	1
sim.212.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.213.00057	1	1	1	1	1	1	0	1	1	1	1	1	1	1
sim.214.00057	1	1	2	1	1	1	1	0	0	1	1	1	1	1
sim.215.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.216.00057	1	1	1	2	2	1	1	1	1	1	1	1	1	1
sim.217.00057	0	0	0	0	0	0	0	0	0	1	1	1	0	1
sim.218.00057	1	1	1	1	1	1	0	1	1	1	1	1	1	1
sim.219.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.22.00057	1	2	1	1	1	1	1	1	1	1	1	1	1	1
sim.220.00057	1	1	1	1	1	1	1	1	1	1	1	2	2	2
sim.221.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.222.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.223.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.224.00057	3	2	2	2	2	2	2	2	1	1	1	1	1	1
sim.225.00057	1	1	1	2	1	1	1	1	1	2	2	2	2	2
sim.226.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.227.00057	1	1	4	2	2	2	2	2	2	1	1	1	1	1
sim.228.00057	1	1	2	2	2	2	3	2	2	0	0	0	0	0
sim.229.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.23.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	2
sim.230.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.231.00057	1	1	1	1	1	1	1	1	1	3	2	0	1	1
sim.232.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.233.00057	2	2	2	2	2	2	2	2	2	1	1	1	1	1
sim.234.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.235.00057	1	1	1	1	1	1	1	1	1	1	1	2	1	1
sim.236.00057	1	1	1	0	0	0	0	1	1	1	1	1	1	1
sim.237.00057	1	1	0	1	0	0	0	1	1	1	1	1	1	1
sim.238.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.239.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.24.00057	1	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.240.00057	1	1	1	1	1	1	1	1	1	1	2	1	1	1
sim.241.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.242.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.243.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.244.00057	1	1	1	1	0	0	1	1	1	2	2	2	2	2
sim.245.00057	1	1	1	1	1	0	1	1	1	1	2	2	2	2
sim.246.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.247.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.248.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.249.00057	1	1	2	1	1	1	1	1	1	1	1	1	1	1
sim.25.00057	1	1	1	1	1	1	1	2	1	1	0	1	1	1
sim.250.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.251.00057	1	1	1	1	1	1	1	1	1	1	0	1	1	2
sim.252.00057	0	1	1	1	0	0	0	1	1	1	1	1	1	1
sim.253.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.254.00057	0	0	0	0	0	0	0	0	0	0	1	1	1	1
sim.255.00057	1	1	1	1	1	1	1	0	0	1	1	1	1	1
sim.256.00057	0	0	0	0	0	0	0	0	0	1	0	1	1	1
sim.257.00057	1	1	1	1	1	1	1	1	1	0	1	1	1	1
sim.258.00057	1	1	1	1	1	1	1	0	1	1	1	0	0	0
sim.259.00057	1	1	1	2	2	2	2	1	1	1	1	1	1	1
sim.26.00057	1	1	1	1	1	1	1	1	1	2	1	2	2	2
sim.260.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.261.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.262.00057	1	1	1	1	1	1	1	1	1	1	1	2	1	1
sim.263.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.264.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.265.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.266.00057	1	1	1	1	1	1	1	0	0	1	1	1	2	1
sim.267.00057	1	1	1	1	1	1	1	1	1	2	2	4	2	2
sim.268.00057	1	1	1	1	1	1	1	1	1	3	2	1	1	1
sim.269.00057	2	2	1	2	1	1	1	1	1	2	2	2	2	2
sim.27.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.270.00057	0	1	1	1	1	1	2	1	1	1	1	0	0	0
sim.271.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.272.00057	2	2	2	2	2	2	2	1	1	1	1	1	1	1
sim.273.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.274.00057	1	1	1	2	1	1	1	1	1	1	1	0	0	0
sim.275.00057	1	0	1	1	1	1	1	1	1	2	2	3	3	3
sim.276.00057	1	1	1	1	1	2	1	1	1	2	2	1	1	1
sim.277.00057	1	2	1	1	1	1	1	1	1	1	2	2	2	2
sim.278.00057	2	3	2	2	2	2	2	2	2	1	1	1	1	1
sim.279.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.28.00057	1	1	1	1	1	1	1	1	1	2	2	1	1	1
sim.280.00057	0	0	0	0	0	0	0	0	0	1	1	1	2	2
sim.281.00057	1	1	1	1	0	1	1	1	1	2	3	2	2	2
sim.282.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.283.00057	3	3	3	3	4	4	4	3	3	1	1	1	1	1
sim.284.00057	1	1	2	1	1	1	1	1	1	1	1	2	2	2
sim.285.00057	1	1	1	1	1	1	0	1	1	1	1	1	2	2
sim.286.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.287.00057	2	2	1	2	1	1	1	1	1	0	1	1	1	1
sim.288.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.289.00057	1	1	1	1	1	1	1	1	1	1	0	1	1	1
sim.29.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.290.00057	2	2	1	1	1	1	1	1	1	3	4	2	3	3
sim.291.00057	0	1	0	0	0	0	0	0	0	1	1	1	1	1
sim.292.00057	1	1	1	1	1	1	1	1	1	2	0	1	1	1
sim.293.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.294.00057	1	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.295.00057	3	3	4	3	3	3	3	3	3	1	1	1	1	1
sim.296.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.297.00057	1	1	0	0	0	0	0	0	0	1	1	1	1	1
sim.298.00057	2	2	2	2	2	2	2	1	1	1	1	1	1	1
sim.299.00057	1	2	1	1	1	1	1	2	2	2	1	2	1	1
sim.3.00057	1	1	0	1	1	1	1	1	1	1	1	1	1	1
sim.30.00057	1	1	1	0	1	1	1	1	1	1	2	1	1	1
sim.300.00057	1	2	1	2	1	1	1	1	1	1	1	1	1	1
sim.301.00057	2	2	1	1	1	1	1	1	1	0	0	1	2	2
sim.302.00057	0	1	1	1	1	1	1	1	0	1	3	0	1	1
sim.303.00057	0	0	0	0	0	0	0	0	0	1	1	1	2	1
sim.304.00057	1	1	1	0	1	1	1	1	1	1	1	1	2	2
sim.305.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.306.00057	1	1	1	1	1	1	1	1	1	2	1	1	1	1
sim.307.00057	2	2	1	1	1	1	1	1	1	1	2	1	1	1
sim.308.00057	1	1	0	1	1	1	1	1	1	2	2	1	1	1
sim.309.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.31.00057	1	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.310.00057	3	3	3	3	3	3	3	3	4	1	1	1	1	1
sim.311.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.312.00057	1	1	1	2	1	1	1	0	1	1	1	1	1	1
sim.313.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.314.00057	1	1	1	1	1	1	1	0	1	1	1	1	1	2
sim.315.00057	0	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.316.00057	1	1	1	1	1	2	1	1	1	1	1	1	1	1
sim.317.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.318.00057	1	1	1	2	1	1	1	1	1	1	1	2	2	2
sim.319.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.32.00057	1	0	1	1	1	1	1	1	1	1	1	1	1	1
sim.320.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.321.00057	2	2	3	4	4	4	4	3	3	0	0	0	0	0
sim.322.00057	1	0	1	1	1	1	1	1	1	1	2	1	1	1
sim.323.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	0
sim.324.00057	2	2	2	1	2	2	1	2	2	1	1	1	1	1
sim.325.00057	1	1	1	1	1	1	1	1	1	1	1	0	0	0
sim.326.00057	1	1	0	0	0	0	0	1	1	1	1	1	1	1
sim.327.00057	1	1	1	1	1	0	1	1	1	1	1	1	1	1
sim.328.00057	1	1	0	0	0	0	0	0	0	4	3	2	2	2
sim.329.00057	1	1	1	1	2	2	2	1	1	1	1	0	0	0
sim.33.00057	2	1	1	1	1	1	1	1	1	1	0	0	0	0
sim.330.00057	1	1	0	0	0	0	0	0	0	1	1	1	0	1
sim.331.00057	0	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.332.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	0
sim.333.00057	1	1	1	1	1	1	1	1	1	0	0	1	1	1
sim.334.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	0
sim.335.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.336.00057	1	1	1	1	1	1	1	1	1	2	1	1	1	1
sim.337.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.338.00057	2	0	1	1	1	1	1	1	1	1	0	1	1	1
sim.339.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.34.00057	1	1	0	0	0	0	0	1	1	1	1	1	1	1
sim.340.00057	1	1	1	1	1	1	1	1	1	1	0	0	1	1
sim.341.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.342.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.343.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.344.00057	1	1	1	1	1	1	2	1	1	1	1	1	1	1
sim.345.00057	0	0	0	0	0	0	0	0	0	1	1	0	1	1
sim.346.00057	1	1	1	1	1	1	1	1	1	1	0	1	1	1
sim.347.00057	2	2	2	2	2	2	2	3	2	0	0	1	1	1
sim.348.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.349.00057	1	0	1	1	1	1	1	2	2	1	1	1	1	1
sim.35.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.350.00057	2	2	3	2	1	1	1	1	1	0	0	0	0	0
sim.351.00057	1	1	1	1	1	2	0	1	1	1	1	1	1	1
sim.352.00057	2	2	2	2	2	2	2	2	2	1	1	0	1	1
sim.353.00057	1	1	1	1	1	1	1	1	1	0	0	1	1	1
sim.354.00057	1	1	1	1	1	1	1	0	0	1	1	1	0	1
sim.355.00057	1	1	1	1	1	1	1	1	1	1	1	2	1	1
sim.356.00057	1	1	1	1	1	0	1	1	1	1	1	2	2	2
sim.357.00057	2	2	3	2	2	2	2	2	2	1	1	1	1	1
sim.358.00057	1	1	1	1	1	1	1	1	1	1	1	1	2	1
sim.359.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.36.00057	1	1	1	1	1	1	1	1	1	0	0	1	1	1
sim.360.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.361.00057	1	1	1	0	0	0	0	1	1	0	1	1	1	1
sim.362.00057	1	2	1	1	1	1	1	1	1	1	1	1	1	1
sim.363.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.364.00057	1	1	1	1	1	1	2	1	1	1	1	1	1	1
sim.365.00057	1	1	1	1	1	1	1	1	1	2	1	1	1	1
sim.366.00057	1	1	2	2	2	2	2	1	1	1	1	2	2	2
sim.367.00057	0	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.368.00057	1	1	1	0	1	1	1	1	1	2	2	1	1	0
sim.369.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.37.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.370.00057	1	1	1	1	1	1	1	1	1	2	2	1	1	1
sim.371.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.372.00057	2	2	3	3	2	2	2	2	2	2	2	2	2	3
sim.373.00057	0	1	1	0	1	1	1	1	1	1	1	1	1	1
sim.374.00057	1	1	1	2	1	1	1	2	2	1	1	1	2	2
sim.375.00057	1	2	3	2	2	2	2	2	2	1	1	1	1	1
sim.376.00057	0	0	0	0	0	0	0	0	0	1	1	2	0	1
sim.377.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.378.00057	0	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.379.00057	1	1	1	1	1	1	1	1	1	2	2	3	3	2
sim.38.00057	2	2	1	2	2	2	2	3	3	1	1	1	1	1
sim.380.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.381.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.382.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.383.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.384.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.385.00057	2	2	3	2	2	2	2	2	2	2	1	1	1	1
sim.386.00057	1	1	1	1	1	1	1	1	1	2	3	2	2	2
sim.387.00057	1	1	2	2	2	2	1	2	2	0	0	0	0	0
sim.388.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.389.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.39.00057	2	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.390.00057	1	1	1	1	1	1	0	1	1	1	1	0	1	1
sim.391.00057	2	2	1	1	1	1	1	1	1	1	1	1	1	1
sim.392.00057	1	1	0	1	1	1	1	1	1	1	1	1	1	1
sim.393.00057	1	1	2	1	0	0	0	1	1	1	1	1	1	1
sim.394.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.395.00057	1	1	1	1	1	1	1	1	1	2	1	2	3	3
sim.396.00057	1	1	1	1	1	1	1	1	1	0	1	1	1	1
sim.397.00057	1	1	2	3	2	2	2	2	2	1	1	1	1	1
sim.398.00057	1	1	0	1	1	1	1	1	1	1	2	1	1	1
sim.399.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.4.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.40.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.400.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	0
sim.401.00057	1	1	1	1	0	1	1	1	1	1	1	0	1	1
sim.402.00057	1	1	1	1	1	1	1	1	1	1	2	1	1	1
sim.403.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.404.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.405.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.406.00057	1	1	1	1	1	1	1	2	1	1	1	1	1	1
sim.407.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.408.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.409.00057	1	2	1	1	1	1	1	1	1	1	1	2	1	1
sim.41.00057	0	0	1	1	1	1	1	2	3	1	1	1	1	1
sim.410.00057	1	1	1	1	1	1	1	1	1	1	2	1	1	1
sim.411.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	2
sim.412.00057	1	1	0	0	0	0	0	0	0	1	1	0	1	1
sim.413.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.414.00057	1	1	1	1	1	1	2	1	2	1	1	1	1	1
sim.415.00057	1	1	1	1	0	0	1	1	1	0	0	1	1	1
sim.416.00057	2	2	1	1	1	1	1	1	1	1	1	1	1	1
sim.417.00057	2	2	1	1	1	1	1	3	3	1	1	0	0	0
sim.418.00057	0	0	1	1	1	1	1	1	1	2	2	3	2	2
sim.419.00057	0	1	1	1	1	1	1	1	1	1	1	1	0	0
sim.42.00057	1	0	1	1	1	1	1	1	1	2	3	1	1	1
sim.420.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.421.00057	1	1	1	1	1	1	1	0	0	1	1	1	1	1
sim.422.00057	1	1	1	1	1	1	2	1	1	0	0	0	0	0
sim.423.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.424.00057	3	3	2	3	3	3	3	3	3	2	1	0	1	1
sim.425.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.426.00057	1	1	3	2	2	2	2	3	2	2	2	1	1	1
sim.427.00057	1	1	0	1	1	1	1	2	2	1	1	1	1	1
sim.428.00057	3	2	2	3	2	2	2	2	2	1	1	1	1	1
sim.429.00057	1	1	1	1	1	1	1	0	0	2	2	2	2	2
sim.43.00057	1	0	1	1	1	1	1	1	1	1	1	1	1	1
sim.430.00057	1	1	1	1	1	1	1	1	1	1	0	1	1	1
sim.431.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.432.00057	1	1	1	1	1	1	1	1	1	0	1	1	1	1
sim.433.00057	1	1	0	2	1	1	1	1	1	1	1	1	1	1
sim.434.00057	1	1	1	1	1	1	1	1	1	0	0	1	1	1
sim.435.00057	1	1	2	1	1	1	1	1	1	1	0	0	0	0
sim.436.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.437.00057	1	0	1	1	1	1	0	1	1	1	1	1	1	1
sim.438.00057	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.439.00057	1	1	1	1	1	1	1	1	1	2	2	3	3	3
sim.44.00057	1	1	1	1	1	1	1	1	1	1	1	1	1	0
sim.440.00057	2	2	2	2	2	2	2	2	2	5	6	4	4	4
sim.441.00057	0	0	1	1	1	0	1	2	2	3	1	1	1	1
sim.442.00057	3	1	1	1	1	1	1	1	1	1	1	1	1	1
sim.443.00057	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.444.00057	2	2	2	2	2	2	2	2	2	1	1	1	1	1
sim.445.00057	1	1	1	1	1	1	1	1	1	1	2	1	1	1
sim.446.00057	2	2	3	2	2	2	2	2	2	1	1	1	1	1
